code,prefectureID,cityID,prefectureName,cityName,Unnamed: 5,class,地方
10006,1,0,北海道,,北海道,都道府県,北海道
11002,1,100,北海道,札幌市,北海道札幌市,市,北海道
12025,1,202,北海道,函館市,北海道函館市,市,北海道
12033,1,203,北海道,小樽市,北海道小樽市,市,北海道
12041,1,204,北海道,旭川市,北海道旭川市,市,北海道
12050,1,205,北海道,室蘭市,北海道室蘭市,市,北海道
12068,1,206,北海道,釧路市,北海道釧路市,市,北海道
12076,1,207,北海道,帯広市,北海道帯広市,市,北海道
12084,1,208,北海道,北見市,北海道北見市,市,北海道
12092,1,209,北海道,夕張市,北海道夕張市,市,北海道
12106,1,210,北海道,岩見沢市,北海道岩見沢市,市,北海道
12114,1,211,北海道,網走市,北海道網走市,市,北海道
12122,1,212,北海道,留萌市,北海道留萌市,市,北海道
12131,1,213,北海道,苫小牧市,北海道苫小牧市,市,北海道
12149,1,214,北海道,稚内市,北海道稚内市,市,北海道
12157,1,215,北海道,美唄市,北海道美唄市,市,北海道
12165,1,216,北海道,芦別市,北海道芦別市,市,北海道
12173,1,217,北海道,江別市,北海道江別市,市,北海道
12181,1,218,北海道,赤平市,北海道赤平市,市,北海道
12190,1,219,北海道,紋別市,北海道紋別市,市,北海道
12203,1,220,北海道,士別市,北海道士別市,市,北海道
12211,1,221,北海道,名寄市,北海道名寄市,市,北海道
12220,1,222,北海道,三笠市,北海道三笠市,市,北海道
12238,1,223,北海道,根室市,北海道根室市,市,北海道
12246,1,224,北海道,千歳市,北海道千歳市,市,北海道
12254,1,225,北海道,滝川市,北海道滝川市,市,北海道
12262,1,226,北海道,砂川市,北海道砂川市,市,北海道
12271,1,227,北海道,歌志内市,北海道歌志内市,市,北海道
12289,1,228,北海道,深川市,北海道深川市,市,北海道
12297,1,229,北海道,富良野市,北海道富良野市,市,北海道
12301,1,230,北海道,登別市,北海道登別市,市,北海道
12319,1,231,北海道,恵庭市,北海道恵庭市,市,北海道
12335,1,233,北海道,伊達市,北海道伊達市,市,北海道
12343,1,234,北海道,北広島市,北海道北広島市,市,北海道
12351,1,235,北海道,石狩市,北海道石狩市,市,北海道
12360,1,236,北海道,北斗市,北海道北斗市,市,北海道
13030,1,303,北海道,当別町,北海道当別町,町,北海道
13048,1,304,北海道,新篠津村,北海道新篠津村,村,北海道
13315,1,331,北海道,松前町,北海道松前町,町,北海道
13323,1,332,北海道,福島町,北海道福島町,町,北海道
13331,1,333,北海道,知内町,北海道知内町,町,北海道
13340,1,334,北海道,木古内町,北海道木古内町,町,北海道
13374,1,337,北海道,七飯町,北海道七飯町,町,北海道
13439,1,343,北海道,鹿部町,北海道鹿部町,町,北海道
13455,1,345,北海道,森町,北海道森町,町,北海道
13463,1,346,北海道,八雲町,北海道八雲町,町,北海道
13471,1,347,北海道,長万部町,北海道長万部町,町,北海道
13617,1,361,北海道,江差町,北海道江差町,町,北海道
13625,1,362,北海道,上ノ国町,北海道上ノ国町,町,北海道
13633,1,363,北海道,厚沢部町,北海道厚沢部町,町,北海道
13641,1,364,北海道,乙部町,北海道乙部町,町,北海道
13676,1,367,北海道,奥尻町,北海道奥尻町,町,北海道
13706,1,370,北海道,今金町,北海道今金町,町,北海道
13714,1,371,北海道,せたな町,北海道せたな町,町,北海道
13919,1,391,北海道,島牧村,北海道島牧村,村,北海道
13927,1,392,北海道,寿都町,北海道寿都町,町,北海道
13935,1,393,北海道,黒松内町,北海道黒松内町,町,北海道
13943,1,394,北海道,蘭越町,北海道蘭越町,町,北海道
13951,1,395,北海道,ニセコ町,北海道ニセコ町,町,北海道
13960,1,396,北海道,真狩村,北海道真狩村,村,北海道
13978,1,397,北海道,留寿都村,北海道留寿都村,村,北海道
13986,1,398,北海道,喜茂別町,北海道喜茂別町,町,北海道
13994,1,399,北海道,京極町,北海道京極町,町,北海道
14001,1,400,北海道,倶知安町,北海道倶知安町,町,北海道
14010,1,401,北海道,共和町,北海道共和町,町,北海道
14028,1,402,北海道,岩内町,北海道岩内町,町,北海道
14036,1,403,北海道,泊村,北海道泊村,村,北海道
14044,1,404,北海道,神恵内村,北海道神恵内村,村,北海道
14052,1,405,北海道,積丹町,北海道積丹町,町,北海道
14061,1,406,北海道,古平町,北海道古平町,町,北海道
14079,1,407,北海道,仁木町,北海道仁木町,町,北海道
14087,1,408,北海道,余市町,北海道余市町,町,北海道
14095,1,409,北海道,赤井川村,北海道赤井川村,村,北海道
14231,1,423,北海道,南幌町,北海道南幌町,町,北海道
14249,1,424,北海道,奈井江町,北海道奈井江町,町,北海道
14257,1,425,北海道,上砂川町,北海道上砂川町,町,北海道
14273,1,427,北海道,由仁町,北海道由仁町,町,北海道
14281,1,428,北海道,長沼町,北海道長沼町,町,北海道
14290,1,429,北海道,栗山町,北海道栗山町,町,北海道
14303,1,430,北海道,月形町,北海道月形町,町,北海道
14311,1,431,北海道,浦臼町,北海道浦臼町,町,北海道
14320,1,432,北海道,新十津川町,北海道新十津川町,町,北海道
14338,1,433,北海道,妹背牛町,北海道妹背牛町,町,北海道
14346,1,434,北海道,秩父別町,北海道秩父別町,町,北海道
14362,1,436,北海道,雨竜町,北海道雨竜町,町,北海道
14371,1,437,北海道,北竜町,北海道北竜町,町,北海道
14389,1,438,北海道,沼田町,北海道沼田町,町,北海道
14524,1,452,北海道,鷹栖町,北海道鷹栖町,町,北海道
14532,1,453,北海道,東神楽町,北海道東神楽町,町,北海道
14541,1,454,北海道,当麻町,北海道当麻町,町,北海道
14559,1,455,北海道,比布町,北海道比布町,町,北海道
14567,1,456,北海道,愛別町,北海道愛別町,町,北海道
14575,1,457,北海道,上川町,北海道上川町,町,北海道
14583,1,458,北海道,東川町,北海道東川町,町,北海道
14591,1,459,北海道,美瑛町,北海道美瑛町,町,北海道
14605,1,460,北海道,上富良野町,北海道上富良野町,町,北海道
14613,1,461,北海道,中富良野町,北海道中富良野町,町,北海道
14621,1,462,北海道,南富良野町,北海道南富良野町,町,北海道
14630,1,463,北海道,占冠村,北海道占冠村,村,北海道
14648,1,464,北海道,和寒町,北海道和寒町,町,北海道
14656,1,465,北海道,剣淵町,北海道剣淵町,町,北海道
14681,1,468,北海道,下川町,北海道下川町,町,北海道
14699,1,469,北海道,美深町,北海道美深町,町,北海道
14702,1,470,北海道,音威子府村,北海道音威子府村,村,北海道
14711,1,471,北海道,中川町,北海道中川町,町,北海道
14729,1,472,北海道,幌加内町,北海道幌加内町,町,北海道
14818,1,481,北海道,増毛町,北海道増毛町,町,北海道
14826,1,482,北海道,小平町,北海道小平町,町,北海道
14834,1,483,北海道,苫前町,北海道苫前町,町,北海道
14842,1,484,北海道,羽幌町,北海道羽幌町,町,北海道
14851,1,485,北海道,初山別村,北海道初山別村,村,北海道
14869,1,486,北海道,遠別町,北海道遠別町,町,北海道
14877,1,487,北海道,天塩町,北海道天塩町,町,北海道
15113,1,511,北海道,猿払村,北海道猿払村,村,北海道
15121,1,512,北海道,浜頓別町,北海道浜頓別町,町,北海道
15130,1,513,北海道,中頓別町,北海道中頓別町,町,北海道
15148,1,514,北海道,枝幸町,北海道枝幸町,町,北海道
15164,1,516,北海道,豊富町,北海道豊富町,町,北海道
15172,1,517,北海道,礼文町,北海道礼文町,町,北海道
15181,1,518,北海道,利尻町,北海道利尻町,町,北海道
15199,1,519,北海道,利尻富士町,北海道利尻富士町,町,北海道
15202,1,520,北海道,幌延町,北海道幌延町,町,北海道
15431,1,543,北海道,美幌町,北海道美幌町,町,北海道
15440,1,544,北海道,津別町,北海道津別町,町,北海道
15458,1,545,北海道,斜里町,北海道斜里町,町,北海道
15466,1,546,北海道,清里町,北海道清里町,町,北海道
15474,1,547,北海道,小清水町,北海道小清水町,町,北海道
15491,1,549,北海道,訓子府町,北海道訓子府町,町,北海道
15504,1,550,北海道,置戸町,北海道置戸町,町,北海道
15521,1,552,北海道,佐呂間町,北海道佐呂間町,町,北海道
15555,1,555,北海道,遠軽町,北海道遠軽町,町,北海道
15598,1,559,北海道,湧別町,北海道湧別町,町,北海道
15601,1,560,北海道,滝上町,北海道滝上町,町,北海道
15610,1,561,北海道,興部町,北海道興部町,町,北海道
15628,1,562,北海道,西興部村,北海道西興部村,村,北海道
15636,1,563,北海道,雄武町,北海道雄武町,町,北海道
15644,1,564,北海道,大空町,北海道大空町,町,北海道
15717,1,571,北海道,豊浦町,北海道豊浦町,町,北海道
15750,1,575,北海道,壮瞥町,北海道壮瞥町,町,北海道
15784,1,578,北海道,白老町,北海道白老町,町,北海道
15814,1,581,北海道,厚真町,北海道厚真町,町,北海道
15849,1,584,北海道,洞爺湖町,北海道洞爺湖町,町,北海道
15857,1,585,北海道,安平町,北海道安平町,町,北海道
15865,1,586,北海道,むかわ町,北海道むかわ町,町,北海道
16012,1,601,北海道,日高町,北海道日高町,町,北海道
16021,1,602,北海道,平取町,北海道平取町,町,北海道
16047,1,604,北海道,新冠町,北海道新冠町,町,北海道
16071,1,607,北海道,浦河町,北海道浦河町,町,北海道
16080,1,608,北海道,様似町,北海道様似町,町,北海道
16098,1,609,北海道,えりも町,北海道えりも町,町,北海道
16101,1,610,北海道,新ひだか町,北海道新ひだか町,町,北海道
16314,1,631,北海道,音更町,北海道音更町,町,北海道
16322,1,632,北海道,士幌町,北海道士幌町,町,北海道
16331,1,633,北海道,上士幌町,北海道上士幌町,町,北海道
16349,1,634,北海道,鹿追町,北海道鹿追町,町,北海道
16357,1,635,北海道,新得町,北海道新得町,町,北海道
16365,1,636,北海道,清水町,北海道清水町,町,北海道
16373,1,637,北海道,芽室町,北海道芽室町,町,北海道
16381,1,638,北海道,中札内村,北海道中札内村,村,北海道
16390,1,639,北海道,更別村,北海道更別村,村,北海道
16411,1,641,北海道,大樹町,北海道大樹町,町,北海道
16420,1,642,北海道,広尾町,北海道広尾町,町,北海道
16438,1,643,北海道,幕別町,北海道幕別町,町,北海道
16446,1,644,北海道,池田町,北海道池田町,町,北海道
16454,1,645,北海道,豊頃町,北海道豊頃町,町,北海道
16462,1,646,北海道,本別町,北海道本別町,町,北海道
16471,1,647,北海道,足寄町,北海道足寄町,町,北海道
16489,1,648,北海道,陸別町,北海道陸別町,町,北海道
16497,1,649,北海道,浦幌町,北海道浦幌町,町,北海道
16616,1,661,北海道,釧路町,北海道釧路町,町,北海道
16624,1,662,北海道,厚岸町,北海道厚岸町,町,北海道
16632,1,663,北海道,浜中町,北海道浜中町,町,北海道
16641,1,664,北海道,標茶町,北海道標茶町,町,北海道
16659,1,665,北海道,弟子屈町,北海道弟子屈町,町,北海道
16675,1,667,北海道,鶴居村,北海道鶴居村,村,北海道
16683,1,668,北海道,白糠町,北海道白糠町,町,北海道
16918,1,691,北海道,別海町,北海道別海町,町,北海道
16926,1,692,北海道,中標津町,北海道中標津町,町,北海道
16934,1,693,北海道,標津町,北海道標津町,町,北海道
16942,1,694,北海道,羅臼町,北海道羅臼町,町,北海道
16969,1,696,北海道,泊村,北海道泊村,村,北海道
20001,2,0,青森県,,青森県,都道府県,東北
22012,2,201,青森県,青森市,青森県青森市,市,東北
22021,2,202,青森県,弘前市,青森県弘前市,市,東北
22039,2,203,青森県,八戸市,青森県八戸市,市,東北
22047,2,204,青森県,黒石市,青森県黒石市,市,東北
22055,2,205,青森県,五所川原市,青森県五所川原市,市,東北
22063,2,206,青森県,十和田市,青森県十和田市,市,東北
22071,2,207,青森県,三沢市,青森県三沢市,市,東北
22080,2,208,青森県,むつ市,青森県むつ市,市,東北
22098,2,209,青森県,つがる市,青森県つがる市,市,東北
22101,2,210,青森県,平川市,青森県平川市,市,東北
23019,2,301,青森県,平内町,青森県平内町,町,東北
23035,2,303,青森県,今別町,青森県今別町,町,東北
23043,2,304,青森県,蓬田村,青森県蓬田村,村,東北
23078,2,307,青森県,外ヶ浜町,青森県外ヶ浜町,町,東北
23213,2,321,青森県,鰺ヶ沢町,青森県鰺ヶ沢町,町,東北
23230,2,323,青森県,深浦町,青森県深浦町,町,東北
23434,2,343,青森県,西目屋村,青森県西目屋村,村,東北
23612,2,361,青森県,藤崎町,青森県藤崎町,町,東北
23621,2,362,青森県,大鰐町,青森県大鰐町,町,東北
23671,2,367,青森県,田舎館村,青森県田舎館村,村,東北
23817,2,381,青森県,板柳町,青森県板柳町,町,東北
23841,2,384,青森県,鶴田町,青森県鶴田町,町,東北
23876,2,387,青森県,中泊町,青森県中泊町,町,東北
24015,2,401,青森県,野辺地町,青森県野辺地町,町,東北
24023,2,402,青森県,七戸町,青森県七戸町,町,東北
24058,2,405,青森県,六戸町,青森県六戸町,町,東北
24066,2,406,青森県,横浜町,青森県横浜町,町,東北
24082,2,408,青森県,東北町,青森県東北町,町,東北
24112,2,411,青森県,六ヶ所村,青森県六ヶ所村,村,東北
24121,2,412,青森県,おいらせ町,青森県おいらせ町,町,東北
24236,2,423,青森県,大間町,青森県大間町,町,東北
24244,2,424,青森県,東通村,青森県東通村,村,東北
24252,2,425,青森県,風間浦村,青森県風間浦村,村,東北
24261,2,426,青森県,佐井村,青森県佐井村,村,東北
24414,2,441,青森県,三戸町,青森県三戸町,町,東北
24422,2,442,青森県,五戸町,青森県五戸町,町,東北
24431,2,443,青森県,田子町,青森県田子町,町,東北
24457,2,445,青森県,南部町,青森県南部町,町,東北
24465,2,446,青森県,階上町,青森県階上町,町,東北
24503,2,450,青森県,新郷村,青森県新郷村,村,東北
30007,3,0,岩手県,,岩手県,都道府県,東北
32018,3,201,岩手県,盛岡市,岩手県盛岡市,市,東北
32026,3,202,岩手県,宮古市,岩手県宮古市,市,東北
32034,3,203,岩手県,大船渡市,岩手県大船渡市,市,東北
32051,3,205,岩手県,花巻市,岩手県花巻市,市,東北
32069,3,206,岩手県,北上市,岩手県北上市,市,東北
32077,3,207,岩手県,久慈市,岩手県久慈市,市,東北
32085,3,208,岩手県,遠野市,岩手県遠野市,市,東北
32093,3,209,岩手県,一関市,岩手県一関市,市,東北
32107,3,210,岩手県,陸前高田市,岩手県陸前高田市,市,東北
32115,3,211,岩手県,釜石市,岩手県釜石市,市,東北
32131,3,213,岩手県,二戸市,岩手県二戸市,市,東北
32140,3,214,岩手県,八幡平市,岩手県八幡平市,市,東北
32158,3,215,岩手県,奥州市,岩手県奥州市,市,東北
32166,3,216,岩手県,滝沢市,岩手県滝沢市,市,東北
33014,3,301,岩手県,雫石町,岩手県雫石町,町,東北
33022,3,302,岩手県,葛巻町,岩手県葛巻町,町,東北
33031,3,303,岩手県,岩手町,岩手県岩手町,町,東北
33219,3,321,岩手県,紫波町,岩手県紫波町,町,東北
33227,3,322,岩手県,矢巾町,岩手県矢巾町,町,東北
33669,3,366,岩手県,西和賀町,岩手県西和賀町,町,東北
33812,3,381,岩手県,金ケ崎町,岩手県金ケ崎町,町,東北
34029,3,402,岩手県,平泉町,岩手県平泉町,町,東北
34410,3,441,岩手県,住田町,岩手県住田町,町,東北
34614,3,461,岩手県,大槌町,岩手県大槌町,町,東北
34827,3,482,岩手県,山田町,岩手県山田町,町,東北
34835,3,483,岩手県,岩泉町,岩手県岩泉町,町,東北
34843,3,484,岩手県,田野畑村,岩手県田野畑村,村,東北
34851,3,485,岩手県,普代村,岩手県普代村,村,東北
35017,3,501,岩手県,軽米町,岩手県軽米町,町,東北
35033,3,503,岩手県,野田村,岩手県野田村,村,東北
35068,3,506,岩手県,九戸村,岩手県九戸村,村,東北
35076,3,507,岩手県,洋野町,岩手県洋野町,町,東北
35246,3,524,岩手県,一戸町,岩手県一戸町,町,東北
40002,4,0,宮城県,,宮城県,都道府県,東北
41009,4,100,宮城県,仙台市,宮城県仙台市,市,東北
42021,4,202,宮城県,石巻市,宮城県石巻市,市,東北
42030,4,203,宮城県,塩竈市,宮城県塩竈市,市,東北
42056,4,205,宮城県,気仙沼市,宮城県気仙沼市,市,東北
42064,4,206,宮城県,白石市,宮城県白石市,市,東北
42072,4,207,宮城県,名取市,宮城県名取市,市,東北
42081,4,208,宮城県,角田市,宮城県角田市,市,東北
42099,4,209,宮城県,多賀城市,宮城県多賀城市,市,東北
42111,4,211,宮城県,岩沼市,宮城県岩沼市,市,東北
42129,4,212,宮城県,登米市,宮城県登米市,市,東北
42137,4,213,宮城県,栗原市,宮城県栗原市,市,東北
42145,4,214,宮城県,東松島市,宮城県東松島市,市,東北
42153,4,215,宮城県,大崎市,宮城県大崎市,市,東北
42161,4,216,宮城県,富谷市,宮城県富谷市,市,東北
43010,4,301,宮城県,蔵王町,宮城県蔵王町,町,東北
43028,4,302,宮城県,七ヶ宿町,宮城県七ヶ宿町,町,東北
43214,4,321,宮城県,大河原町,宮城県大河原町,町,東北
43222,4,322,宮城県,村田町,宮城県村田町,町,東北
43231,4,323,宮城県,柴田町,宮城県柴田町,町,東北
43249,4,324,宮城県,川崎町,宮城県川崎町,町,東北
43419,4,341,宮城県,丸森町,宮城県丸森町,町,東北
43613,4,361,宮城県,亘理町,宮城県亘理町,町,東北
43621,4,362,宮城県,山元町,宮城県山元町,町,東北
44016,4,401,宮城県,松島町,宮城県松島町,町,東北
44041,4,404,宮城県,七ヶ浜町,宮城県七ヶ浜町,町,東北
44067,4,406,宮城県,利府町,宮城県利府町,町,東北
44211,4,421,宮城県,大和町,宮城県大和町,町,東北
44229,4,422,宮城県,大郷町,宮城県大郷町,町,東北
44245,4,424,宮城県,大衡村,宮城県大衡村,村,東北
44440,4,444,宮城県,色麻町,宮城県色麻町,町,東北
44458,4,445,宮城県,加美町,宮城県加美町,町,東北
45012,4,501,宮城県,涌谷町,宮城県涌谷町,町,東北
45055,4,505,宮城県,美里町,宮城県美里町,町,東北
45811,4,581,宮城県,女川町,宮城県女川町,町,東北
46060,4,606,宮城県,南三陸町,宮城県南三陸町,町,東北
50008,5,0,秋田県,,秋田県,都道府県,東北
52019,5,201,秋田県,秋田市,秋田県秋田市,市,東北
52027,5,202,秋田県,能代市,秋田県能代市,市,東北
52035,5,203,秋田県,横手市,秋田県横手市,市,東北
52043,5,204,秋田県,大館市,秋田県大館市,市,東北
52060,5,206,秋田県,男鹿市,秋田県男鹿市,市,東北
52078,5,207,秋田県,湯沢市,秋田県湯沢市,市,東北
52094,5,209,秋田県,鹿角市,秋田県鹿角市,市,東北
52108,5,210,秋田県,由利本荘市,秋田県由利本荘市,市,東北
52116,5,211,秋田県,潟上市,秋田県潟上市,市,東北
52124,5,212,秋田県,大仙市,秋田県大仙市,市,東北
52132,5,213,秋田県,北秋田市,秋田県北秋田市,市,東北
52141,5,214,秋田県,にかほ市,秋田県にかほ市,市,東北
52159,5,215,秋田県,仙北市,秋田県仙北市,市,東北
53031,5,303,秋田県,小坂町,秋田県小坂町,町,東北
53279,5,327,秋田県,上小阿仁村,秋田県上小阿仁村,村,東北
53465,5,346,秋田県,藤里町,秋田県藤里町,町,東北
53481,5,348,秋田県,三種町,秋田県三種町,町,東北
53490,5,349,秋田県,八峰町,秋田県八峰町,町,東北
53619,5,361,秋田県,五城目町,秋田県五城目町,町,東北
53635,5,363,秋田県,八郎潟町,秋田県八郎潟町,町,東北
53660,5,366,秋田県,井川町,秋田県井川町,町,東北
53686,5,368,秋田県,大潟村,秋田県大潟村,村,東北
54348,5,434,秋田県,美郷町,秋田県美郷町,町,東北
54631,5,463,秋田県,羽後町,秋田県羽後町,町,東北
54640,5,464,秋田県,東成瀬村,秋田県東成瀬村,村,東北
60003,6,0,山形県,,山形県,都道府県,東北
62014,6,201,山形県,山形市,山形県山形市,市,東北
62022,6,202,山形県,米沢市,山形県米沢市,市,東北
62031,6,203,山形県,鶴岡市,山形県鶴岡市,市,東北
62049,6,204,山形県,酒田市,山形県酒田市,市,東北
62057,6,205,山形県,新庄市,山形県新庄市,市,東北
62065,6,206,山形県,寒河江市,山形県寒河江市,市,東北
62073,6,207,山形県,上山市,山形県上山市,市,東北
62081,6,208,山形県,村山市,山形県村山市,市,東北
62090,6,209,山形県,長井市,山形県長井市,市,東北
62103,6,210,山形県,天童市,山形県天童市,市,東北
62111,6,211,山形県,東根市,山形県東根市,市,東北
62120,6,212,山形県,尾花沢市,山形県尾花沢市,市,東北
62138,6,213,山形県,南陽市,山形県南陽市,市,東北
63011,6,301,山形県,山辺町,山形県山辺町,町,東北
63029,6,302,山形県,中山町,山形県中山町,町,東北
63215,6,321,山形県,河北町,山形県河北町,町,東北
63223,6,322,山形県,西川町,山形県西川町,町,東北
63231,6,323,山形県,朝日町,山形県朝日町,町,東北
63240,6,324,山形県,大江町,山形県大江町,町,東北
63410,6,341,山形県,大石田町,山形県大石田町,町,東北
63614,6,361,山形県,金山町,山形県金山町,町,東北
63622,6,362,山形県,最上町,山形県最上町,町,東北
63631,6,363,山形県,舟形町,山形県舟形町,町,東北
63649,6,364,山形県,真室川町,山形県真室川町,町,東北
63657,6,365,山形県,大蔵村,山形県大蔵村,村,東北
63665,6,366,山形県,鮭川村,山形県鮭川村,村,東北
63673,6,367,山形県,戸沢村,山形県戸沢村,村,東北
63819,6,381,山形県,高畠町,山形県高畠町,町,東北
63827,6,382,山形県,川西町,山形県川西町,町,東北
64017,6,401,山形県,小国町,山形県小国町,町,東北
64025,6,402,山形県,白鷹町,山形県白鷹町,町,東北
64033,6,403,山形県,飯豊町,山形県飯豊町,町,東北
64262,6,426,山形県,三川町,山形県三川町,町,東北
64289,6,428,山形県,庄内町,山形県庄内町,町,東北
64611,6,461,山形県,遊佐町,山形県遊佐町,町,東北
70009,7,0,福島県,,福島県,都道府県,東北
72010,7,201,福島県,福島市,福島県福島市,市,東北
72028,7,202,福島県,会津若松市,福島県会津若松市,市,東北
72036,7,203,福島県,郡山市,福島県郡山市,市,東北
72044,7,204,福島県,いわき市,福島県いわき市,市,東北
72052,7,205,福島県,白河市,福島県白河市,市,東北
72079,7,207,福島県,須賀川市,福島県須賀川市,市,東北
72087,7,208,福島県,喜多方市,福島県喜多方市,市,東北
72095,7,209,福島県,相馬市,福島県相馬市,市,東北
72109,7,210,福島県,二本松市,福島県二本松市,市,東北
72117,7,211,福島県,田村市,福島県田村市,市,東北
72125,7,212,福島県,南相馬市,福島県南相馬市,市,東北
72133,7,213,福島県,伊達市,福島県伊達市,市,東北
72141,7,214,福島県,本宮市,福島県本宮市,市,東北
73016,7,301,福島県,桑折町,福島県桑折町,町,東北
73032,7,303,福島県,国見町,福島県国見町,町,東北
73083,7,308,福島県,川俣町,福島県川俣町,町,東北
73229,7,322,福島県,大玉村,福島県大玉村,村,東北
73423,7,342,福島県,鏡石町,福島県鏡石町,町,東北
73440,7,344,福島県,天栄村,福島県天栄村,村,東北
73628,7,362,福島県,下郷町,福島県下郷町,町,東北
73644,7,364,福島県,檜枝岐村,福島県檜枝岐村,村,東北
73679,7,367,福島県,只見町,福島県只見町,町,東北
73687,7,368,福島県,南会津町,福島県南会津町,町,東北
74021,7,402,福島県,北塩原村,福島県北塩原村,村,東北
74055,7,405,福島県,西会津町,福島県西会津町,町,東北
74071,7,407,福島県,磐梯町,福島県磐梯町,町,東北
74080,7,408,福島県,猪苗代町,福島県猪苗代町,町,東北
74217,7,421,福島県,会津坂下町,福島県会津坂下町,町,東北
74225,7,422,福島県,湯川村,福島県湯川村,村,東北
74233,7,423,福島県,柳津町,福島県柳津町,町,東北
74446,7,444,福島県,三島町,福島県三島町,町,東北
74454,7,445,福島県,金山町,福島県金山町,町,東北
74462,7,446,福島県,昭和村,福島県昭和村,村,東北
74471,7,447,福島県,会津美里町,福島県会津美里町,町,東北
74616,7,461,福島県,西郷村,福島県西郷村,村,東北
74641,7,464,福島県,泉崎村,福島県泉崎村,村,東北
74659,7,465,福島県,中島村,福島県中島村,村,東北
74667,7,466,福島県,矢吹町,福島県矢吹町,町,東北
74811,7,481,福島県,棚倉町,福島県棚倉町,町,東北
74829,7,482,福島県,矢祭町,福島県矢祭町,町,東北
74837,7,483,福島県,塙町,福島県塙町,町,東北
74845,7,484,福島県,鮫川村,福島県鮫川村,村,東北
75019,7,501,福島県,石川町,福島県石川町,町,東北
75027,7,502,福島県,玉川村,福島県玉川村,村,東北
75035,7,503,福島県,平田村,福島県平田村,村,東北
75043,7,504,福島県,浅川町,福島県浅川町,町,東北
75051,7,505,福島県,古殿町,福島県古殿町,町,東北
75213,7,521,福島県,三春町,福島県三春町,町,東北
75221,7,522,福島県,小野町,福島県小野町,町,東北
75418,7,541,福島県,広野町,福島県広野町,町,東北
75426,7,542,福島県,楢葉町,福島県楢葉町,町,東北
75434,7,543,福島県,富岡町,福島県富岡町,町,東北
75442,7,544,福島県,川内村,福島県川内村,村,東北
75451,7,545,福島県,大熊町,福島県大熊町,町,東北
75469,7,546,福島県,双葉町,福島県双葉町,町,東北
75477,7,547,福島県,浪江町,福島県浪江町,町,東北
75485,7,548,福島県,葛尾村,福島県葛尾村,村,東北
75612,7,561,福島県,新地町,福島県新地町,町,東北
75647,7,564,福島県,飯舘村,福島県飯舘村,村,東北
80004,8,0,茨城県,,茨城県,都道府県,関東
82015,8,201,茨城県,水戸市,茨城県水戸市,市,関東
82023,8,202,茨城県,日立市,茨城県日立市,市,関東
82031,8,203,茨城県,土浦市,茨城県土浦市,市,関東
82040,8,204,茨城県,古河市,茨城県古河市,市,関東
82058,8,205,茨城県,石岡市,茨城県石岡市,市,関東
82074,8,207,茨城県,結城市,茨城県結城市,市,関東
82082,8,208,茨城県,龍ケ崎市,茨城県龍ケ崎市,市,関東
82104,8,210,茨城県,下妻市,茨城県下妻市,市,関東
82112,8,211,茨城県,常総市,茨城県常総市,市,関東
82121,8,212,茨城県,常陸太田市,茨城県常陸太田市,市,関東
82147,8,214,茨城県,高萩市,茨城県高萩市,市,関東
82155,8,215,茨城県,北茨城市,茨城県北茨城市,市,関東
82163,8,216,茨城県,笠間市,茨城県笠間市,市,関東
82171,8,217,茨城県,取手市,茨城県取手市,市,関東
82198,8,219,茨城県,牛久市,茨城県牛久市,市,関東
82201,8,220,茨城県,つくば市,茨城県つくば市,市,関東
82210,8,221,茨城県,ひたちなか市,茨城県ひたちなか市,市,関東
82228,8,222,茨城県,鹿嶋市,茨城県鹿嶋市,市,関東
82236,8,223,茨城県,潮来市,茨城県潮来市,市,関東
82244,8,224,茨城県,守谷市,茨城県守谷市,市,関東
82252,8,225,茨城県,常陸大宮市,茨城県常陸大宮市,市,関東
82261,8,226,茨城県,那珂市,茨城県那珂市,市,関東
82279,8,227,茨城県,筑西市,茨城県筑西市,市,関東
82287,8,228,茨城県,坂東市,茨城県坂東市,市,関東
82295,8,229,茨城県,稲敷市,茨城県稲敷市,市,関東
82309,8,230,茨城県,かすみがうら市,茨城県かすみがうら市,市,関東
82317,8,231,茨城県,桜川市,茨城県桜川市,市,関東
82325,8,232,茨城県,神栖市,茨城県神栖市,市,関東
82333,8,233,茨城県,行方市,茨城県行方市,市,関東
82341,8,234,茨城県,鉾田市,茨城県鉾田市,市,関東
82350,8,235,茨城県,つくばみらい市,茨城県つくばみらい市,市,関東
82368,8,236,茨城県,小美玉市,茨城県小美玉市,市,関東
83020,8,302,茨城県,茨城町,茨城県茨城町,町,関東
83097,8,309,茨城県,大洗町,茨城県大洗町,町,関東
83101,8,310,茨城県,城里町,茨城県城里町,町,関東
83411,8,341,茨城県,東海村,茨城県東海村,村,関東
83640,8,364,茨城県,大子町,茨城県大子町,町,関東
84425,8,442,茨城県,美浦村,茨城県美浦村,村,関東
84433,8,443,茨城県,阿見町,茨城県阿見町,町,関東
84476,8,447,茨城県,河内町,茨城県河内町,町,関東
85219,8,521,茨城県,八千代町,茨城県八千代町,町,関東
85421,8,542,茨城県,五霞町,茨城県五霞町,町,関東
85464,8,546,茨城県,境町,茨城県境町,町,関東
85642,8,564,茨城県,利根町,茨城県利根町,町,関東
90000,9,0,栃木県,,栃木県,都道府県,関東
92011,9,201,栃木県,宇都宮市,栃木県宇都宮市,市,関東
